latitude;longitude;name;postCode;city
45.15001177200199;5.675719117471186;65 Rue de la Lune;38486;Seyssins
45.170534648457895;5.728751416486447;38 Rue des Alliés;38185;Grenoble
45.27565376323139;5.711205738860509;237 Route de Quaix;38325;Proveysieux
45.20756623685629;5.694452699829581;71 Avenue des Martyrs;38185;Grenoble
45.15542963421485;5.733346792701697;401 Avenue d'Innsbruck;38185;Grenoble
45.15517984940119;5.744360329321253;62 Rue des Javaux;38158;Eybens
45.212198724883535;5.779208415260941;5 Allée de la Piat;38229;Meylan
45.18568314923512;5.710677681982018;76 Rue d'Alembert;38185;Grenoble
45.10975737901459;5.783829519641664;370 Chemin des Hache;38059;Brié-et-Angonnes
45.209154153187704;5.896778705272778;169 Chemin du Bourguillon;38120;La Combe-de-Lancey
45.169980073715415;5.601642499393442;978 Route des Merciers;38153;Engins
45.26167468678387;5.846728749154101;512 Chemin du Pre de l’Achard;38431;Saint-Nazaire-les-Eymes
45.18701044136231;5.670915509699809;9 Chemin des Vouillants;38169;Fontaine
45.13036736720087;5.7927335107537425;301 Chemin du Gouter;38188;Herbeys
45.21177911923137;5.777397397572032;9 Chemin de Chaumetière;38229;Meylan
45.1272637805412;5.838003251024119;77 Chemin des Gouchaux;38529;Vaulnaveys-le-Haut
45.26746348663266;5.89019309458625;143 Rue Louis Néel;38140;Crolles
45.22151592869811;5.883669090060016;69 Chemin de Saint Jean;38120;La Combe-de-Lancey
45.22494694832194;5.877189818491752;251 Rue Lamartine;38538;Le Versoud
45.13971210026258;5.799037884688464;301 Chemin Vieux;38188;Herbeys
45.20839012002317;5.841649085635185;Résidences Les Bayardières;38150;Domène
45.177905500215324;5.854288869448382;1020 Route de la Perérée;38422;Saint-Martin-d'Uriage
45.212232178870735;5.6952328819434275;181 Rue de la Gare;38423;Saint-Martin-le-Vinoux
45.16994687691744;5.756113452407518;42 Avenue du 8 Mai 1945;38421;Saint-Martin-d'Hères
45.10778196138971;5.749772370551375;20 Route du General de Gaulle;38200;Jarrie
45.25150186613189;5.825183921667369;181 Allée des Centaurées;38397;Saint-Ismier
45.22428125776531;5.804537719040852;593 Chemin de la Laurelle;38249;Montbonnot-Saint-Martin
45.19114899102641;5.869253020146546;410 Route des Contamines;38334;Revel
45.19890894941172;5.706617315784791;50c Avenue des Martyrs;38185;Grenoble
45.24303391810857;5.837384954466295;528bis Chemin du Fangeat;38397;Saint-Ismier
45.2625316778497;5.65251772747282;135 Chemin René Cassin;38565;Voreppe
45.13706818396025;5.780843527129047;785b Chemin des Bourins;38059;Brié-et-Angonnes
45.211690619975045;5.766944395866599;19bis Chemin de la Revirée;38229;Meylan
45.14768859719782;5.726272203564328;10 Rue des Méridiens;38151;Échirolles
45.21688189218602;5.804569024171403;Avenue Jean Kuntzmann;38249;Montbonnot-Saint-Martin
45.24567026552077;5.882681429077863;Forum Jacques Brel;38547;Villard-Bonnot
45.2075153308786;5.841630762028164;11 Rue des Contamines;38150;Domène
45.16981337680374;5.701277315363674;16 Rue Albert Thomas;38185;Grenoble
45.20892993657079;5.74533353245325;5 Chemin de l’Union;38516;La Tronche
45.205074541055055;5.842017837501728;5 Rue Henri Coeur;38150;Domène
45.19968848595801;5.832179590942622;9ter Rue Angelo Brunato;38150;Domène
45.18244916667998;5.774261351795903;Square des Eparres;38421;Saint-Martin-d'Hères
45.107173786373366;5.66519219205025;7 Allee du Clos du Chateau;38111;Claix
45.21570993751049;5.706639051648757;1471 Route de Narbonne;38423;Saint-Martin-le-Vinoux
45.19422699364692;5.622496115206772;610 Route des Brets;38153;Engins
45.24680108727859;5.627729108322105;387 Rue Léon Porte;38281;Noyarey
45.22282239462498;5.686445906333501;4 place du marronnier;38382;Saint-Égrève
45.10530619096424;5.797743518073569;279 Chemin Saint Barnaud;38528;Vaulnaveys-le-Bas
45.168671936519196;5.83562639273158;191 Route de la Ronzière;38422;Saint-Martin-d'Uriage
45.20264387815208;5.673036268875551;38 Rue des Tilleuls;38474;Sassenage
45.24217768597716;5.750460673729826;3 Chemin de Vence;38126;Corenc
45.184318932679126;5.83018577720141;608 Chemin de Combeloup;38271;Murianette
45.23948986408821;5.895658522987087;206 Chemin des Rivats;38120;La Combe-de-Lancey
45.14919694737651;5.61848680987612;909 Chemin des Girauds;38433;Saint-Nizier-du-Moucherotte
45.20789834472332;5.712261575057463;535 Chemin du Canet;38423;Saint-Martin-le-Vinoux
45.25375714459205;5.663539820000372;20 Rue Bastière;38170;Fontanil-Cornillon
45.22631369664035;5.763112573291892;49 Route de Chartreuse;38126;Corenc
45.1201773067222;5.688985156942232;2 Rue de l’Europe;38111;Claix
45.26801351555814;5.862142181558655;167 CHEMIN De Champ Jaillet;38039;Bernin
45.19812065141589;5.745885353698244;15 Boulevard de la Chantourne;38516;La Tronche
45.17605665313889;5.7196230572486595;1 Rue Jean Giono;38185;Grenoble
